vuln_id,asset_id,cve_id,severity,cvss_score,cwe_type,discovery_date,status,patch_due_days,exploit_available
VULN-02503,AST-0194,CVE-2023-2975,Low,0.8,CWE-79,2025-06-18,Closed,60,Yes
VULN-02504,AST-0435,CVE-2023-9006,Low,2.6,CWE-79,2026-01-20,Closed,30,No
VULN-02505,AST-0047,CVE-2023-4232,Critical,9.4,CWE-200,2025-10-01,Open,14,Yes
VULN-02506,AST-0297,CVE-2023-3293,Medium,4.3,CWE-20,2025-05-01,Open,7,No
VULN-02507,AST-0060,CVE-2023-6443,Medium,5.2,CWE-200,2025-09-21,Open,90,No
VULN-02508,AST-0184,CVE-2023-2425,High,8.1,CWE-200,2025-09-03,Risk Accepted,30,Yes
VULN-02509,AST-0400,CVE-2023-9123,Critical,9.5,CWE-89,2026-01-02,Open,30,Yes
VULN-02510,AST-0292,CVE-2023-8826,Low,3.8,CWE-79,2026-01-19,Open,90,No
VULN-02511,AST-0433,CVE-2023-2975,Critical,9.1,CWE-79,2025-07-16,In Progress,30,Yes
VULN-02512,AST-0494,CVE-2023-9348,High,8.1,CWE-287,2025-10-04,Risk Accepted,90,No
VULN-02513,AST-0301,CVE-2023-3174,Low,2.1,CWE-119,2025-12-08,Risk Accepted,7,No
VULN-02514,AST-0067,CVE-2023-1681,High,7.1,CWE-119,2025-08-03,Risk Accepted,14,Yes
VULN-02515,AST-0325,CVE-2023-9510,High,7.3,CWE-119,2026-02-01,Open,60,No
VULN-02516,AST-0375,CVE-2023-9898,Low,2.6,CWE-20,2026-01-30,In Progress,14,No
VULN-02517,AST-0045,CVE-2023-5139,High,7.2,CWE-287,2026-02-13,Risk Accepted,30,No
VULN-02518,AST-0170,CVE-2023-5055,High,7.1,CWE-287,2025-10-06,Closed,14,Yes
VULN-02519,AST-0310,CVE-2023-8586,Critical,9.1,CWE-79,2025-07-14,Open,30,Yes
VULN-02520,AST-0480,CVE-2023-7703,Medium,5.4,CWE-20,2025-11-08,Closed,90,No
VULN-02521,AST-0464,CVE-2023-8248,Medium,5.4,CWE-79,2025-07-16,Open,14,No
VULN-02522,AST-0138,CVE-2023-3194,Low,1.6,CWE-200,2025-08-13,Risk Accepted,60,No
VULN-02523,AST-0311,CVE-2023-3035,Medium,5.7,CWE-119,2026-02-23,Closed,7,No
VULN-02524,AST-0072,CVE-2023-3733,High,7.7,CWE-119,2026-02-13,Open,30,No
VULN-02525,AST-0380,CVE-2023-8080,Critical,9.0,CWE-20,2025-10-14,Closed,14,No
VULN-02526,AST-0291,CVE-2023-5065,High,7.1,CWE-119,2026-04-01,Closed,90,No
VULN-02527,AST-0466,CVE-2023-5877,High,8.0,CWE-79,2026-03-05,Open,90,No
VULN-02528,AST-0202,CVE-2023-9056,High,8.1,CWE-89,2025-06-29,Closed,14,Yes
VULN-02529,AST-0282,CVE-2023-3293,Medium,5.7,CWE-79,2025-09-04,In Progress,30,No
VULN-02530,AST-0443,CVE-2023-9199,Critical,9.2,CWE-119,2026-01-03,Risk Accepted,14,No
VULN-02531,AST-0126,CVE-2023-2133,Medium,4.7,CWE-20,2025-11-22,Closed,90,No
VULN-02532,AST-0094,CVE-2023-2867,Low,1.4,CWE-119,2025-10-03,Risk Accepted,14,No
VULN-02533,AST-0238,CVE-2023-6067,Medium,6.2,CWE-20,2025-10-11,In Progress,30,No
VULN-02534,AST-0276,CVE-2023-5873,Critical,9.8,CWE-200,2026-02-07,Open,60,Yes
VULN-02535,AST-0169,CVE-2023-2889,High,8.6,CWE-20,2025-08-02,Closed,90,No
VULN-02536,AST-0300,CVE-2023-3248,Medium,4.7,CWE-20,2026-02-11,Risk Accepted,30,Yes
VULN-02537,AST-0243,CVE-2023-9044,High,7.3,CWE-200,2025-09-10,Closed,90,No
VULN-02538,AST-0191,CVE-2023-5605,High,8.2,CWE-287,2025-10-27,In Progress,90,No
VULN-02539,AST-0431,CVE-2023-7566,Critical,9.2,CWE-79,2025-11-05,Risk Accepted,14,Yes
VULN-02540,AST-0117,CVE-2023-9827,High,8.0,CWE-79,2025-09-24,Risk Accepted,30,No
VULN-02541,AST-0038,CVE-2023-6005,Medium,4.6,CWE-287,2025-06-16,Risk Accepted,30,No
VULN-02542,AST-0458,CVE-2023-7547,Low,3.1,CWE-89,2026-02-26,Open,14,Yes
VULN-02543,AST-0128,CVE-2023-5399,Critical,9.3,CWE-119,2025-07-01,Closed,60,Yes
VULN-02544,AST-0401,CVE-2023-4996,High,8.4,CWE-200,2026-02-20,Open,7,Yes
VULN-02545,AST-0229,CVE-2023-6916,Medium,4.3,CWE-79,2025-12-05,In Progress,60,No
VULN-02546,AST-0231,CVE-2023-2237,Low,3.4,CWE-287,2025-06-07,Risk Accepted,14,No
VULN-02547,AST-0310,CVE-2023-2294,Medium,5.8,CWE-119,2026-03-20,Open,90,No
VULN-02548,AST-0364,CVE-2023-3604,Critical,9.9,CWE-89,2025-07-21,Open,30,No
VULN-02549,AST-0426,CVE-2023-9691,Medium,4.5,CWE-20,2025-05-05,Risk Accepted,60,Yes
VULN-02550,AST-0025,CVE-2023-3734,Critical,9.1,CWE-200,2025-12-20,Closed,7,Yes
VULN-02551,AST-0363,CVE-2023-4389,Medium,6.6,CWE-119,2025-10-18,In Progress,14,Yes
VULN-02552,AST-0426,CVE-2023-4438,High,7.4,CWE-20,2026-03-20,In Progress,30,No
VULN-02553,AST-0109,CVE-2023-7224,High,8.2,CWE-20,2025-09-06,In Progress,60,No
VULN-02554,AST-0156,CVE-2023-8449,Low,3.1,CWE-79,2025-11-16,Open,90,No
VULN-02555,AST-0454,CVE-2023-8496,High,8.1,CWE-119,2026-04-12,Open,14,Yes
VULN-02556,AST-0261,CVE-2023-9019,Low,1.9,CWE-79,2025-05-24,Risk Accepted,30,Yes
VULN-02557,AST-0089,CVE-2023-9377,Critical,9.3,CWE-20,2026-01-16,Open,14,Yes
VULN-02558,AST-0206,CVE-2023-3469,Medium,6.7,CWE-89,2026-03-09,Closed,60,No
VULN-02559,AST-0184,CVE-2023-9348,Medium,4.5,CWE-20,2025-11-01,In Progress,14,Yes
VULN-02560,AST-0410,CVE-2023-8303,High,8.0,CWE-200,2026-03-11,In Progress,7,Yes
VULN-02561,AST-0227,CVE-2023-4683,Critical,9.1,CWE-200,2025-06-02,Open,14,Yes
VULN-02562,AST-0005,CVE-2023-2791,Critical,9.2,CWE-89,2025-08-03,Closed,60,No
VULN-02563,AST-0133,CVE-2023-3340,Low,0.4,CWE-79,2025-05-17,Risk Accepted,60,No
VULN-02564,AST-0133,CVE-2023-1681,Critical,9.4,CWE-89,2026-02-05,Risk Accepted,90,No
VULN-02565,AST-0490,CVE-2023-9482,Medium,4.7,CWE-79,2025-06-16,In Progress,30,No
VULN-02566,AST-0246,CVE-2023-2685,High,7.1,CWE-89,2025-07-29,In Progress,90,No
VULN-02567,AST-0353,CVE-2023-3230,Low,0.7,CWE-89,2025-10-06,Closed,14,Yes
VULN-02568,AST-0250,CVE-2023-4438,High,8.0,CWE-79,2026-04-01,Open,7,No
VULN-02569,AST-0292,CVE-2023-2975,High,8.8,CWE-89,2025-10-31,Closed,7,No
VULN-02570,AST-0277,CVE-2023-2956,Critical,9.4,CWE-287,2025-06-11,Risk Accepted,30,No
VULN-02571,AST-0248,CVE-2023-9720,Critical,9.8,CWE-287,2026-03-03,Risk Accepted,30,No
VULN-02572,AST-0372,CVE-2023-7895,Low,0.5,CWE-200,2025-10-01,In Progress,30,Yes
VULN-02573,AST-0089,CVE-2023-8996,Low,1.5,CWE-89,2025-05-20,Risk Accepted,14,No
VULN-02574,AST-0140,CVE-2023-1901,High,7.6,CWE-79,2026-04-03,In Progress,14,No
VULN-02575,AST-0469,CVE-2023-1752,Critical,9.8,CWE-287,2025-07-10,Closed,60,No
VULN-02576,AST-0360,CVE-2023-9582,Medium,6.1,CWE-200,2026-02-26,In Progress,14,No
VULN-02577,AST-0208,CVE-2023-8193,High,8.2,CWE-200,2025-10-07,Open,14,Yes
VULN-02578,AST-0482,CVE-2023-9044,High,7.2,CWE-79,2026-03-24,Risk Accepted,90,Yes
VULN-02579,AST-0216,CVE-2023-7270,High,8.3,CWE-200,2025-08-28,Risk Accepted,90,Yes
VULN-02580,AST-0033,CVE-2023-4971,Critical,9.5,CWE-119,2026-04-11,Closed,7,Yes
VULN-02581,AST-0004,CVE-2023-2631,High,7.7,CWE-200,2025-04-25,Closed,30,Yes
VULN-02582,AST-0108,CVE-2023-3735,Medium,6.1,CWE-79,2025-09-23,Risk Accepted,7,Yes
VULN-02583,AST-0355,CVE-2023-2560,High,7.3,CWE-119,2025-05-05,Closed,14,Yes
VULN-02584,AST-0349,CVE-2023-6399,Low,0.8,CWE-20,2025-09-15,Closed,14,Yes
VULN-02585,AST-0116,CVE-2023-9109,Critical,9.4,CWE-287,2025-10-26,Closed,30,No
VULN-02586,AST-0255,CVE-2023-5065,High,8.7,CWE-287,2025-09-07,Open,90,Yes
VULN-02587,AST-0279,CVE-2023-7431,High,8.9,CWE-20,2025-07-15,Risk Accepted,7,No
VULN-02588,AST-0120,CVE-2023-6631,Low,2.0,CWE-20,2025-09-11,Open,30,No
VULN-02589,AST-0379,CVE-2023-5991,Critical,9.8,CWE-20,2025-05-16,Risk Accepted,90,No
VULN-02590,AST-0320,CVE-2023-6067,Critical,9.6,CWE-20,2025-09-07,In Progress,60,No
VULN-02591,AST-0367,CVE-2023-5403,Medium,5.8,CWE-89,2025-07-11,Risk Accepted,60,Yes
VULN-02592,AST-0084,CVE-2023-8479,High,8.8,CWE-287,2025-04-25,Closed,60,Yes
VULN-02593,AST-0477,CVE-2023-2262,Medium,4.5,CWE-119,2025-08-16,Risk Accepted,30,Yes
VULN-02594,AST-0339,CVE-2023-5399,High,8.7,CWE-89,2026-04-11,Open,60,Yes
VULN-02595,AST-0027,CVE-2023-9180,Low,1.4,CWE-89,2025-05-23,In Progress,7,No
VULN-02596,AST-0081,CVE-2023-9019,High,7.3,CWE-79,2026-03-06,Open,30,No
VULN-02597,AST-0335,CVE-2023-1266,High,7.1,CWE-20,2026-01-17,Closed,90,No
VULN-02598,AST-0298,CVE-2023-3719,High,7.8,CWE-287,2025-12-23,In Progress,60,Yes
VULN-02599,AST-0013,CVE-2023-1201,Medium,5.9,CWE-89,2025-08-23,Open,60,No
VULN-02600,AST-0208,CVE-2023-1072,Critical,9.3,CWE-200,2026-02-16,Open,90,No
VULN-02601,AST-0336,CVE-2023-7291,Critical,9.2,CWE-79,2025-06-10,In Progress,90,Yes
VULN-02602,AST-0462,CVE-2023-9447,Critical,9.3,CWE-89,2025-06-07,In Progress,7,Yes
VULN-02603,AST-0044,CVE-2023-7932,High,8.6,CWE-89,2025-04-29,Open,30,No
VULN-02604,AST-0169,CVE-2023-7046,Critical,9.7,CWE-89,2025-08-04,Risk Accepted,90,No
VULN-02605,AST-0144,CVE-2023-6700,Low,3.9,CWE-79,2026-04-06,Open,90,Yes
VULN-02606,AST-0115,CVE-2023-7046,Medium,4.8,CWE-79,2026-03-03,Risk Accepted,30,No
VULN-02607,AST-0232,CVE-2023-7276,High,8.6,CWE-79,2025-10-15,Open,60,Yes
VULN-02608,AST-0048,CVE-2023-7146,Low,1.8,CWE-119,2026-01-10,In Progress,30,No
VULN-02609,AST-0064,CVE-2023-2867,Low,2.5,CWE-119,2026-03-03,Closed,7,No
VULN-02610,AST-0266,CVE-2023-6629,High,7.4,CWE-89,2025-06-07,Open,90,Yes
VULN-02611,AST-0076,CVE-2023-2901,Low,3.2,CWE-79,2026-02-03,In Progress,14,Yes
VULN-02612,AST-0238,CVE-2023-5775,Medium,6.0,CWE-20,2026-01-14,In Progress,90,No
VULN-02613,AST-0172,CVE-2023-9907,High,8.0,CWE-20,2025-10-14,Risk Accepted,90,Yes
VULN-02614,AST-0353,CVE-2023-2529,Critical,9.5,CWE-119,2025-10-06,In Progress,60,No
VULN-02615,AST-0272,CVE-2023-7434,Critical,9.7,CWE-287,2025-12-09,In Progress,7,Yes
VULN-02616,AST-0176,CVE-2023-4580,Critical,9.2,CWE-119,2025-04-17,Risk Accepted,7,Yes
VULN-02617,AST-0226,CVE-2023-9022,Critical,9.5,CWE-89,2026-04-01,In Progress,90,No
VULN-02618,AST-0015,CVE-2023-8460,High,8.0,CWE-79,2025-05-15,Open,30,Yes
VULN-02619,AST-0209,CVE-2023-9796,Medium,6.3,CWE-89,2025-04-22,In Progress,90,Yes
VULN-02620,AST-0225,CVE-2023-9199,Medium,5.6,CWE-119,2025-07-23,In Progress,90,Yes
VULN-02621,AST-0212,CVE-2023-9447,Critical,9.5,CWE-287,2025-07-07,Risk Accepted,14,No
VULN-02622,AST-0267,CVE-2023-4909,Low,3.6,CWE-89,2026-03-05,In Progress,90,Yes
VULN-02623,AST-0194,CVE-2023-3248,Low,2.7,CWE-89,2025-06-12,In Progress,60,No
VULN-02624,AST-0302,CVE-2023-2494,Critical,9.5,CWE-79,2025-11-14,Risk Accepted,14,No
VULN-02625,AST-0347,CVE-2023-7965,Low,0.5,CWE-200,2026-04-15,Closed,7,Yes
VULN-02626,AST-0072,CVE-2023-7919,Critical,9.2,CWE-200,2026-01-22,In Progress,14,Yes
VULN-02627,AST-0127,CVE-2023-8449,High,7.2,CWE-200,2025-12-07,In Progress,30,Yes
VULN-02628,AST-0196,CVE-2023-8035,Low,2.9,CWE-79,2025-11-05,Risk Accepted,30,Yes
VULN-02629,AST-0358,CVE-2023-3758,Low,3.7,CWE-119,2025-09-26,Risk Accepted,7,Yes
VULN-02630,AST-0444,CVE-2023-7291,Low,3.0,CWE-20,2025-05-28,In Progress,7,Yes
VULN-02631,AST-0016,CVE-2023-8183,Medium,4.7,CWE-200,2026-02-10,In Progress,60,No
VULN-02632,AST-0167,CVE-2023-5308,Low,0.5,CWE-200,2025-08-04,Open,30,No
VULN-02633,AST-0286,CVE-2023-6766,High,8.0,CWE-20,2025-07-16,Risk Accepted,14,Yes
VULN-02634,AST-0399,CVE-2023-9109,High,8.3,CWE-20,2025-08-09,Risk Accepted,90,No
VULN-02635,AST-0410,CVE-2023-4065,High,8.2,CWE-200,2025-06-01,Open,14,No
VULN-02636,AST-0047,CVE-2023-6905,Low,0.9,CWE-200,2025-05-03,In Progress,30,No
VULN-02637,AST-0482,CVE-2023-4751,High,8.1,CWE-119,2025-07-16,Open,60,No
VULN-02638,AST-0090,CVE-2023-5945,High,8.1,CWE-79,2025-09-25,Risk Accepted,30,No
VULN-02639,AST-0235,CVE-2023-9115,High,8.5,CWE-119,2025-12-19,Closed,7,No
VULN-02640,AST-0272,CVE-2023-8039,Low,1.9,CWE-79,2026-02-17,Risk Accepted,30,No
VULN-02641,AST-0137,CVE-2023-3246,Medium,5.6,CWE-200,2025-12-12,Closed,60,No
VULN-02642,AST-0161,CVE-2023-8912,Critical,10.0,CWE-200,2025-10-09,Closed,7,No
VULN-02643,AST-0487,CVE-2023-2294,Low,1.0,CWE-119,2025-05-09,Closed,14,No
VULN-02644,AST-0473,CVE-2023-7367,Critical,10.0,CWE-200,2025-05-28,Open,30,No
VULN-02645,AST-0058,CVE-2023-4314,Medium,4.0,CWE-89,2026-03-05,Risk Accepted,7,No
VULN-02646,AST-0479,CVE-2023-9133,High,7.2,CWE-79,2026-04-01,In Progress,60,Yes
VULN-02647,AST-0272,CVE-2023-5503,Low,0.2,CWE-20,2025-10-26,Open,7,Yes
VULN-02648,AST-0236,CVE-2023-8365,Medium,5.6,CWE-20,2025-12-02,Open,14,Yes
VULN-02649,AST-0240,CVE-2023-5295,High,8.7,CWE-79,2025-11-09,Closed,60,No
VULN-02650,AST-0398,CVE-2023-2380,High,8.2,CWE-119,2025-04-21,Closed,7,No
VULN-02651,AST-0395,CVE-2023-4798,Low,3.8,CWE-79,2025-12-16,In Progress,60,No
VULN-02652,AST-0123,CVE-2023-1732,Critical,9.0,CWE-79,2025-11-01,Closed,60,No
VULN-02653,AST-0237,CVE-2023-8428,Critical,9.6,CWE-200,2025-11-24,Closed,14,Yes
VULN-02654,AST-0421,CVE-2023-7176,Medium,5.1,CWE-200,2025-07-17,Closed,90,Yes
VULN-02655,AST-0083,CVE-2023-3165,Low,3.8,CWE-20,2026-01-19,Risk Accepted,60,Yes
VULN-02656,AST-0309,CVE-2023-5456,Low,1.9,CWE-79,2025-06-09,Open,90,No
VULN-02657,AST-0426,CVE-2023-8812,High,7.8,CWE-79,2025-08-06,Open,7,Yes
VULN-02658,AST-0227,CVE-2023-7270,Low,1.5,CWE-79,2025-09-28,Open,14,No
VULN-02659,AST-0349,CVE-2023-1579,Medium,4.9,CWE-20,2025-04-15,In Progress,90,Yes
VULN-02660,AST-0176,CVE-2023-3165,Low,1.9,CWE-20,2025-12-09,Risk Accepted,90,No
VULN-02661,AST-0121,CVE-2023-5179,Medium,4.5,CWE-79,2025-08-30,Risk Accepted,14,Yes
VULN-02662,AST-0404,CVE-2023-3838,Critical,9.3,CWE-200,2025-07-17,Risk Accepted,60,Yes
VULN-02663,AST-0208,CVE-2023-4949,Medium,6.7,CWE-89,2025-11-22,In Progress,14,Yes
VULN-02664,AST-0267,CVE-2023-1370,Critical,9.3,CWE-287,2025-09-23,Closed,60,Yes
VULN-02665,AST-0423,CVE-2023-9827,Medium,5.4,CWE-119,2025-06-26,Closed,90,No
VULN-02666,AST-0444,CVE-2023-4996,Medium,5.1,CWE-200,2025-12-29,Risk Accepted,30,Yes
VULN-02667,AST-0453,CVE-2023-9209,Critical,9.8,CWE-89,2025-12-30,In Progress,30,Yes
VULN-02668,AST-0376,CVE-2023-1579,Low,3.3,CWE-89,2025-05-18,Closed,30,No
VULN-02669,AST-0434,CVE-2023-8210,High,7.2,CWE-200,2025-11-04,Open,7,Yes
VULN-02670,AST-0273,CVE-2023-6110,Low,0.6,CWE-79,2025-09-02,Open,60,Yes
VULN-02671,AST-0019,CVE-2023-3719,High,8.2,CWE-119,2025-05-11,In Progress,60,No
VULN-02672,AST-0256,CVE-2023-9756,High,8.2,CWE-20,2025-11-05,Closed,90,No
VULN-02673,AST-0478,CVE-2023-2160,High,7.3,CWE-20,2025-11-12,In Progress,30,Yes
VULN-02674,AST-0149,CVE-2023-6890,Medium,4.3,CWE-200,2025-10-29,Closed,60,No
VULN-02675,AST-0305,CVE-2023-5592,Critical,9.4,CWE-20,2026-02-14,Open,90,Yes
VULN-02676,AST-0142,CVE-2023-3525,Medium,4.9,CWE-20,2025-10-29,Risk Accepted,60,No
VULN-02677,AST-0200,CVE-2023-7322,Medium,5.4,CWE-20,2025-11-16,In Progress,30,Yes
VULN-02678,AST-0051,CVE-2023-2237,Medium,5.3,CWE-287,2025-04-22,Closed,7,No
VULN-02679,AST-0237,CVE-2023-6766,Critical,9.4,CWE-287,2025-09-13,Risk Accepted,14,No
VULN-02680,AST-0370,CVE-2023-8009,Medium,6.5,CWE-89,2026-03-20,Open,30,Yes
VULN-02681,AST-0386,CVE-2023-5922,Low,2.0,CWE-89,2025-10-14,In Progress,7,Yes
VULN-02682,AST-0448,CVE-2023-6986,Low,0.4,CWE-79,2025-05-01,In Progress,14,Yes
VULN-02683,AST-0045,CVE-2023-5055,Low,3.7,CWE-119,2025-12-17,In Progress,90,Yes
VULN-02684,AST-0433,CVE-2023-9827,Medium,6.3,CWE-200,2025-09-12,Risk Accepted,14,Yes
VULN-02685,AST-0017,CVE-2023-7965,Medium,6.4,CWE-89,2025-09-06,Closed,7,No
VULN-02686,AST-0158,CVE-2023-3340,High,7.2,CWE-20,2025-07-22,Risk Accepted,30,Yes
VULN-02687,AST-0249,CVE-2023-6302,Medium,6.1,CWE-200,2026-01-30,Open,7,Yes
VULN-02688,AST-0006,CVE-2023-5605,Medium,5.2,CWE-89,2025-04-21,Closed,30,No
VULN-02689,AST-0433,CVE-2023-9827,Low,0.4,CWE-119,2025-08-31,Risk Accepted,14,No
VULN-02690,AST-0152,CVE-2023-4996,Critical,10.0,CWE-89,2026-02-15,Risk Accepted,14,No
VULN-02691,AST-0096,CVE-2023-9951,Low,2.5,CWE-20,2025-05-11,Closed,7,Yes
VULN-02692,AST-0313,CVE-2023-7600,Critical,9.1,CWE-200,2025-08-26,Closed,60,Yes
VULN-02693,AST-0256,CVE-2023-7985,Critical,9.5,CWE-287,2025-07-17,Closed,14,Yes
VULN-02694,AST-0034,CVE-2023-8492,Critical,9.5,CWE-287,2026-01-24,Closed,30,Yes
VULN-02695,AST-0187,CVE-2023-5537,Medium,5.1,CWE-200,2025-12-26,Closed,90,No
VULN-02696,AST-0172,CVE-2023-8039,Medium,5.3,CWE-20,2025-12-14,Risk Accepted,30,No
VULN-02697,AST-0340,CVE-2023-5668,High,8.8,CWE-79,2025-05-25,Open,14,Yes
VULN-02698,AST-0422,CVE-2023-1793,Critical,9.4,CWE-119,2026-02-08,Open,14,No
VULN-02699,AST-0223,CVE-2023-1480,High,8.2,CWE-119,2025-11-26,Open,60,Yes
VULN-02700,AST-0406,CVE-2023-2237,Medium,6.2,CWE-20,2026-01-25,Closed,30,Yes
VULN-02701,AST-0125,CVE-2023-6225,Medium,6.3,CWE-119,2026-02-02,Risk Accepted,14,No
VULN-02702,AST-0015,CVE-2023-6759,Critical,9.1,CWE-89,2025-08-22,Open,14,No
VULN-02703,AST-0244,CVE-2023-1602,Low,3.3,CWE-79,2025-06-05,In Progress,90,No
VULN-02704,AST-0101,CVE-2023-2046,Critical,9.3,CWE-20,2025-05-02,Open,7,Yes
VULN-02705,AST-0017,CVE-2023-3139,Critical,9.4,CWE-79,2025-08-29,Closed,30,Yes
VULN-02706,AST-0287,CVE-2023-1752,Low,3.6,CWE-89,2025-11-13,In Progress,30,Yes
VULN-02707,AST-0352,CVE-2023-7046,Medium,6.2,CWE-79,2025-08-24,Risk Accepted,7,No
VULN-02708,AST-0090,CVE-2023-5785,High,7.2,CWE-79,2026-02-24,Open,7,Yes
VULN-02709,AST-0236,CVE-2023-1753,Critical,9.0,CWE-200,2025-12-20,In Progress,90,No
VULN-02710,AST-0419,CVE-2023-8118,Medium,4.4,CWE-20,2025-06-21,Closed,7,Yes
VULN-02711,AST-0405,CVE-2023-6980,Low,0.3,CWE-287,2026-03-03,Closed,90,Yes
VULN-02712,AST-0178,CVE-2023-9369,Critical,9.0,CWE-79,2026-02-11,In Progress,30,Yes
VULN-02713,AST-0316,CVE-2023-1440,Low,0.9,CWE-20,2026-01-05,Risk Accepted,14,No
VULN-02714,AST-0255,CVE-2023-5877,Low,0.6,CWE-79,2025-10-12,In Progress,30,No
VULN-02715,AST-0265,CVE-2023-4022,High,7.4,CWE-200,2026-01-10,Open,7,No
VULN-02716,AST-0433,CVE-2023-9348,Medium,6.8,CWE-119,2025-10-17,Open,30,No
VULN-02717,AST-0347,CVE-2023-5961,Low,2.6,CWE-287,2025-12-16,Closed,60,No
VULN-02718,AST-0382,CVE-2023-5399,High,8.1,CWE-89,2025-06-24,Closed,30,Yes
VULN-02719,AST-0456,CVE-2023-7481,Critical,9.4,CWE-119,2026-02-24,Open,14,Yes
VULN-02720,AST-0339,CVE-2023-4882,Low,1.9,CWE-79,2025-06-06,In Progress,90,No
VULN-02721,AST-0359,CVE-2023-9804,Low,1.7,CWE-89,2025-05-09,Closed,14,Yes
VULN-02722,AST-0063,CVE-2023-7370,Low,3.2,CWE-79,2026-01-18,Risk Accepted,7,Yes
VULN-02723,AST-0409,CVE-2023-9691,Critical,9.6,CWE-119,2026-02-10,Closed,14,No
VULN-02724,AST-0499,CVE-2023-5560,Medium,5.2,CWE-79,2025-10-09,Closed,7,Yes
VULN-02725,AST-0487,CVE-2023-1040,High,8.3,CWE-79,2025-04-29,In Progress,60,Yes
VULN-02726,AST-0066,CVE-2023-5740,Critical,9.3,CWE-119,2025-08-06,In Progress,60,Yes
VULN-02727,AST-0217,CVE-2023-1072,Critical,9.3,CWE-287,2025-07-02,Closed,60,Yes
VULN-02728,AST-0338,CVE-2023-8717,High,8.1,CWE-89,2025-05-02,Open,90,No
VULN-02729,AST-0383,CVE-2023-4683,Critical,9.4,CWE-20,2026-02-16,Open,90,Yes
VULN-02730,AST-0090,CVE-2023-9108,High,8.0,CWE-20,2025-07-01,Risk Accepted,30,No
VULN-02731,AST-0396,CVE-2023-4490,Medium,5.4,CWE-89,2026-03-25,Closed,90,No
VULN-02732,AST-0447,CVE-2023-5067,High,8.6,CWE-119,2025-05-01,Closed,14,Yes
VULN-02733,AST-0120,CVE-2023-8729,Low,3.2,CWE-200,2025-08-15,Open,7,No
VULN-02734,AST-0351,CVE-2023-2847,Medium,6.2,CWE-79,2026-04-12,In Progress,30,Yes
VULN-02735,AST-0283,CVE-2023-6225,Critical,9.5,CWE-200,2025-08-13,Risk Accepted,60,No
VULN-02736,AST-0399,CVE-2023-2885,High,8.4,CWE-119,2025-11-01,Closed,60,No
VULN-02737,AST-0101,CVE-2023-7932,Critical,9.8,CWE-89,2025-09-16,Open,90,Yes
VULN-02738,AST-0027,CVE-2023-9022,Critical,9.9,CWE-89,2026-02-25,Risk Accepted,7,Yes
VULN-02739,AST-0099,CVE-2023-9022,High,7.8,CWE-20,2025-11-11,In Progress,7,No
VULN-02740,AST-0305,CVE-2023-2712,Critical,9.7,CWE-89,2025-10-15,Open,90,Yes
VULN-02741,AST-0489,CVE-2023-6432,Medium,5.3,CWE-79,2025-07-22,Closed,30,Yes
VULN-02742,AST-0250,CVE-2023-3181,Critical,9.1,CWE-119,2025-04-29,Closed,7,Yes
VULN-02743,AST-0251,CVE-2023-6185,High,7.5,CWE-89,2026-02-01,Open,7,No
VULN-02744,AST-0442,CVE-2023-8032,Medium,4.3,CWE-89,2025-12-22,In Progress,30,No
VULN-02745,AST-0310,CVE-2023-5537,Critical,9.6,CWE-200,2025-06-28,Risk Accepted,14,No
VULN-02746,AST-0437,CVE-2023-9967,Medium,6.5,CWE-119,2025-08-04,In Progress,14,Yes
VULN-02747,AST-0221,CVE-2023-3221,Medium,5.4,CWE-20,2025-08-31,In Progress,14,No
VULN-02748,AST-0203,CVE-2023-6680,Critical,9.3,CWE-287,2026-03-15,In Progress,14,No
VULN-02749,AST-0360,CVE-2023-9808,Critical,9.1,CWE-200,2026-02-12,Open,7,Yes
VULN-02750,AST-0500,CVE-2023-9951,Medium,5.1,CWE-79,2025-05-03,Risk Accepted,14,Yes
VULN-02751,AST-0146,CVE-2023-1040,Low,0.1,CWE-119,2026-03-17,Risk Accepted,14,Yes
VULN-02752,AST-0408,CVE-2023-6253,High,8.5,CWE-200,2025-12-25,Closed,14,No
VULN-02753,AST-0283,CVE-2023-1440,Low,2.8,CWE-200,2025-08-21,Closed,14,No
VULN-02754,AST-0230,CVE-2023-3281,Critical,9.0,CWE-119,2025-07-30,Closed,7,Yes
VULN-02755,AST-0135,CVE-2023-8052,Critical,9.5,CWE-20,2025-06-02,Open,7,No
VULN-02756,AST-0146,CVE-2023-4965,High,8.2,CWE-89,2026-02-19,Open,60,Yes
VULN-02757,AST-0452,CVE-2023-8412,High,7.2,CWE-200,2025-09-04,Risk Accepted,90,Yes
VULN-02758,AST-0244,CVE-2023-1152,Low,1.9,CWE-119,2025-10-01,Risk Accepted,14,Yes
VULN-02759,AST-0233,CVE-2023-7590,Critical,9.0,CWE-20,2026-03-26,Closed,30,No
VULN-02760,AST-0288,CVE-2023-7853,Critical,10.0,CWE-200,2025-09-17,In Progress,90,Yes
VULN-02761,AST-0386,CVE-2023-2923,Low,3.3,CWE-20,2026-01-28,Closed,14,No
VULN-02762,AST-0368,CVE-2023-4637,Critical,10.0,CWE-89,2025-10-02,Closed,30,Yes
VULN-02763,AST-0229,CVE-2023-3525,High,7.7,CWE-287,2026-03-28,Risk Accepted,7,Yes
VULN-02764,AST-0321,CVE-2023-8034,Medium,4.5,CWE-200,2025-09-12,Closed,7,Yes
